,ibns_20u,ibns_20u_9n,vgs_m1,ibn_settl_err,name,type,time,OK
0,21.75973,19.02723,0.6203471,2732.5000000000014,tran_LayGtAttTtVt,Lay,Tue Jan 24 12:25:38 2023,False
